inventory_id,signature_id,ambiguity_kind,classmark,cudl_label,fist_signature_ids,fist_inventory_ids,leading_char,pattern_guess
,,no_fist_match,tsf1.192,MS-TS-F-00001-00001-00092,,,,tsf_flattened_series
,,no_fist_match,tsf1.193,MS-TS-F-00001-00001-00093,,,,tsf_flattened_series
,,no_fist_match,tsf1.194,MS-TS-F-00001-00001-00094,,,,tsf_flattened_series
,,no_fist_match,tsf1.195,MS-TS-F-00001-00001-00095,,,,tsf_flattened_series
,,no_fist_match,tsf1.196,MS-TS-F-00001-00001-00096,,,,tsf_flattened_series
,,no_fist_match,tsf1.197,MS-TS-F-00001-00001-00097,,,,tsf_flattened_series
,,no_fist_match,tsf1.198,MS-TS-F-00001-00001-00098,,,,tsf_flattened_series
,,no_fist_match,tsf1.199,MS-TS-F-00001-00001-00099,,,,tsf_flattened_series
,,no_fist_match,tsf1.1100,MS-TS-F-00001-00001-00100,,,,tsf_flattened_series
,,no_fist_match,tsf1.1101,MS-TS-F-00001-00001-00101,,,,tsf_flattened_series
,,no_fist_match,tsf1.1102,MS-TS-F-00001-00001-00102,,,,tsf_flattened_series
,,no_fist_match,tsf1.1103,MS-TS-F-00001-00001-00103,,,,tsf_flattened_series
,,no_fist_match,tsf1.1104,MS-TS-F-00001-00001-00104,,,,tsf_flattened_series
,,no_fist_match,tsf1.1105,MS-TS-F-00001-00001-00105,,,,tsf_flattened_series
,,no_fist_match,tsf1.1106,MS-TS-F-00001-00001-00106,,,,tsf_flattened_series
,,no_fist_match,tsf1.1107,MS-TS-F-00001-00001-00107,,,,tsf_flattened_series
,,no_fist_match,tsf1.1108,MS-TS-F-00001-00001-00108,,,,tsf_flattened_series
,,no_fist_match,tsf1.1109,MS-TS-F-00001-00001-00109,,,,tsf_flattened_series
,,no_fist_match,tsf1.1110,MS-TS-F-00001-00001-00110,,,,tsf_flattened_series
,,no_fist_match,tsf1.1111,MS-TS-F-00001-00001-00111,,,,tsf_flattened_series
,,no_fist_match,tsf1.1112,MS-TS-F-00001-00001-00112,,,,tsf_flattened_series
,,no_fist_match,tsf1.1113,MS-TS-F-00001-00001-00113,,,,tsf_flattened_series
,,no_fist_match,tsf1.1114,MS-TS-F-00001-00001-00114,,,,tsf_flattened_series
,,no_fist_match,tsf1.1115,MS-TS-F-00001-00001-00115,,,,tsf_flattened_series
,,no_fist_match,tsf1.1116,MS-TS-F-00001-00001-00116,,,,tsf_flattened_series
,,no_fist_match,tsf1.1117,MS-TS-F-00001-00001-00117,,,,tsf_flattened_series
,,no_fist_match,tsf1.1118,MS-TS-F-00001-00001-00118,,,,tsf_flattened_series
,,no_fist_match,tsf1.1122,MS-TS-F-00001-00001-00122,,,,tsf_flattened_series
,,multi_inventory,tsf1.21,MS-TS-F-00001-00002-00001,,"5036101,5160101",,tsf_flattened_series
,,multi_inventory,tsf1.22,MS-TS-F-00001-00002-00002,,"5037101,5161101",,tsf_flattened_series
,,multi_inventory,tsf1.23,MS-TS-F-00001-00002-00003,,"5038101,5162101",,tsf_flattened_series
,,multi_inventory,tsf1.24,MS-TS-F-00001-00002-00004,,"5039101,5163101",,tsf_flattened_series
,,multi_inventory,tsf1.25,MS-TS-F-00001-00002-00005,,"5040101,5164101",,tsf_flattened_series
,,multi_inventory,tsf1.26,MS-TS-F-00001-00002-00006,,"5041101,5165101",,tsf_flattened_series
,,multi_inventory,tsf1.27,MS-TS-F-00001-00002-00007,,"5042101,5166101",,tsf_flattened_series
,,multi_inventory,tsf1.28,MS-TS-F-00001-00002-00008,,"5043101,5167101",,tsf_flattened_series
,,multi_inventory,tsf1.29,MS-TS-F-00001-00002-00009,,"5044101,5168101",,tsf_flattened_series
,,no_fist_match,tsf1.210,MS-TS-F-00001-00002-00010,,,,tsf_flattened_series
,,no_fist_match,tsf1.211,MS-TS-F-00001-00002-00011,,,,tsf_flattened_series
,,no_fist_match,tsf1.212,MS-TS-F-00001-00002-00012,,,,tsf_flattened_series
,,no_fist_match,tsf1.213,MS-TS-F-00001-00002-00013,,,,tsf_flattened_series
,,no_fist_match,tsf1.214,MS-TS-F-00001-00002-00014,,,,tsf_flattened_series
,,no_fist_match,tsf1.215,MS-TS-F-00001-00002-00015,,,,tsf_flattened_series
,,no_fist_match,tsf1.216,MS-TS-F-00001-00002-00016,,,,tsf_flattened_series
,,no_fist_match,tsf1.217,MS-TS-F-00001-00002-00017,,,,tsf_flattened_series
,,no_fist_match,tsf1.218,MS-TS-F-00001-00002-00018,,,,tsf_flattened_series
,,no_fist_match,tsf1.219,MS-TS-F-00001-00002-00019,,,,tsf_flattened_series
,,no_fist_match,tsf1.220,MS-TS-F-00001-00002-00020,,,,tsf_flattened_series
,,no_fist_match,tsf1.221,MS-TS-F-00001-00002-00021,,,,tsf_flattened_series
,,no_fist_match,tsf1.222,MS-TS-F-00001-00002-00022,,,,tsf_flattened_series
,,no_fist_match,tsf1.223,MS-TS-F-00001-00002-00023,,,,tsf_flattened_series
,,no_fist_match,tsf1.224,MS-TS-F-00001-00002-00024,,,,tsf_flattened_series
,,no_fist_match,tsf1.225,MS-TS-F-00001-00002-00025,,,,tsf_flattened_series
,,no_fist_match,tsf1.226,MS-TS-F-00001-00002-00026,,,,tsf_flattened_series
,,no_fist_match,tsf1.227,MS-TS-F-00001-00002-00027,,,,tsf_flattened_series
,,no_fist_match,tsf1.228,MS-TS-F-00001-00002-00028,,,,tsf_flattened_series
,,no_fist_match,tsf1.229,MS-TS-F-00001-00002-00029,,,,tsf_flattened_series
,,no_fist_match,tsf1.230,MS-TS-F-00001-00002-00030,,,,tsf_flattened_series
,,no_fist_match,tsf1.231,MS-TS-F-00001-00002-00031,,,,tsf_flattened_series
,,no_fist_match,tsf1.232,MS-TS-F-00001-00002-00032,,,,tsf_flattened_series
,,no_fist_match,tsf1.233,MS-TS-F-00001-00002-00033,,,,tsf_flattened_series
,,no_fist_match,tsf1.234,MS-TS-F-00001-00002-00034,,,,tsf_flattened_series
,,no_fist_match,tsf1.235,MS-TS-F-00001-00002-00035,,,,tsf_flattened_series
,,no_fist_match,tsf1.236,MS-TS-F-00001-00002-00036,,,,tsf_flattened_series
,,no_fist_match,tsf1.237,MS-TS-F-00001-00002-00037,,,,tsf_flattened_series
,,no_fist_match,tsf1.238,MS-TS-F-00001-00002-00038,,,,tsf_flattened_series
,,no_fist_match,tsf1.239,MS-TS-F-00001-00002-00039,,,,tsf_flattened_series
,,no_fist_match,tsf1.240,MS-TS-F-00001-00002-00040,,,,tsf_flattened_series
,,no_fist_match,tsf1.241,MS-TS-F-00001-00002-00041,,,,tsf_flattened_series
,,no_fist_match,tsf1.242,MS-TS-F-00001-00002-00042,,,,tsf_flattened_series
,,no_fist_match,tsf1.243,MS-TS-F-00001-00002-00043,,,,tsf_flattened_series
,,no_fist_match,tsf1.244,MS-TS-F-00001-00002-00044,,,,tsf_flattened_series
,,no_fist_match,tsf1.245,MS-TS-F-00001-00002-00045,,,,tsf_flattened_series
,,no_fist_match,tsf1.246,MS-TS-F-00001-00002-00046,,,,tsf_flattened_series
,,no_fist_match,tsf1.247,MS-TS-F-00001-00002-00047,,,,tsf_flattened_series
,,no_fist_match,tsf1.249,MS-TS-F-00001-00002-00049,,,,tsf_flattened_series
,,no_fist_match,tsf1.250,MS-TS-F-00001-00002-00050,,,,tsf_flattened_series
,,no_fist_match,tsf1.251,MS-TS-F-00001-00002-00051,,,,tsf_flattened_series
,,no_fist_match,tsf1.252,MS-TS-F-00001-00002-00052,,,,tsf_flattened_series
,,no_fist_match,tsf1.253,MS-TS-F-00001-00002-00053,,,,tsf_flattened_series
,,no_fist_match,tsf1.254,MS-TS-F-00001-00002-00054,,,,tsf_flattened_series
,,no_fist_match,tsf1.255,MS-TS-F-00001-00002-00055,,,,tsf_flattened_series
,,no_fist_match,tsf1.256,MS-TS-F-00001-00002-00056,,,,tsf_flattened_series
,,no_fist_match,tsf1.257,MS-TS-F-00001-00002-00057,,,,tsf_flattened_series
,,no_fist_match,tsf1.258,MS-TS-F-00001-00002-00058,,,,tsf_flattened_series
,,no_fist_match,tsf1.259,MS-TS-F-00001-00002-00059,,,,tsf_flattened_series
,,no_fist_match,tsf1.260,MS-TS-F-00001-00002-00060,,,,tsf_flattened_series
,,no_fist_match,tsf1.261,MS-TS-F-00001-00002-00061,,,,tsf_flattened_series
,,no_fist_match,tsf1.262,MS-TS-F-00001-00002-00062,,,,tsf_flattened_series
,,no_fist_match,tsf1.263,MS-TS-F-00001-00002-00063,,,,tsf_flattened_series
,,no_fist_match,tsf1.264,MS-TS-F-00001-00002-00064,,,,tsf_flattened_series
,,no_fist_match,tsf1.265,MS-TS-F-00001-00002-00065,,,,tsf_flattened_series
,,no_fist_match,tsf1.266,MS-TS-F-00001-00002-00066,,,,tsf_flattened_series
,,no_fist_match,tsf1.267,MS-TS-F-00001-00002-00067,,,,tsf_flattened_series
,,no_fist_match,tsf1.268,MS-TS-F-00001-00002-00068,,,,tsf_flattened_series
,,no_fist_match,tsf1.269,MS-TS-F-00001-00002-00069,,,,tsf_flattened_series
,,no_fist_match,tsf1.270,MS-TS-F-00001-00002-00070,,,,tsf_flattened_series
,,no_fist_match,tsf1.271,MS-TS-F-00001-00002-00071,,,,tsf_flattened_series
,,no_fist_match,tsf1.272,MS-TS-F-00001-00002-00072,,,,tsf_flattened_series
,,no_fist_match,tsf1.273,MS-TS-F-00001-00002-00073,,,,tsf_flattened_series
,,no_fist_match,tsf1.274,MS-TS-F-00001-00002-00074,,,,tsf_flattened_series
,,no_fist_match,tsf1.275,MS-TS-F-00001-00002-00075,,,,tsf_flattened_series
,,no_fist_match,tsf1.276,MS-TS-F-00001-00002-00076,,,,tsf_flattened_series
,,no_fist_match,tsf1.277,MS-TS-F-00001-00002-00077,,,,tsf_flattened_series
,,no_fist_match,tsf1.278,MS-TS-F-00001-00002-00078,,,,tsf_flattened_series
,,no_fist_match,tsf1.279,MS-TS-F-00001-00002-00079,,,,tsf_flattened_series
,,no_fist_match,tsf1.280,MS-TS-F-00001-00002-00080,,,,tsf_flattened_series
,,no_fist_match,tsf1.281,MS-TS-F-00001-00002-00081,,,,tsf_flattened_series
,,no_fist_match,tsf1.282,MS-TS-F-00001-00002-00082,,,,tsf_flattened_series
,,no_fist_match,tsf1.283,MS-TS-F-00001-00002-00083,,,,tsf_flattened_series
,,no_fist_match,tsf1.284,MS-TS-F-00001-00002-00084,,,,tsf_flattened_series
,,no_fist_match,tsf1.285,MS-TS-F-00001-00002-00085,,,,tsf_flattened_series
,,no_fist_match,tsf1.286,MS-TS-F-00001-00002-00086,,,,tsf_flattened_series
,,no_fist_match,tsf1.287,MS-TS-F-00001-00002-00087,,,,tsf_flattened_series
,,no_fist_match,tsf1.288,MS-TS-F-00001-00002-00088,,,,tsf_flattened_series
,,no_fist_match,tsf1.289,MS-TS-F-00001-00002-00089,,,,tsf_flattened_series
,,no_fist_match,tsf1.290,MS-TS-F-00001-00002-00090,,,,tsf_flattened_series
,,no_fist_match,tsf1.291,MS-TS-F-00001-00002-00091,,,,tsf_flattened_series
,,no_fist_match,tsf1.292,MS-TS-F-00001-00002-00092,,,,tsf_flattened_series
,,no_fist_match,tsf1.293,MS-TS-F-00001-00002-00093,,,,tsf_flattened_series
,,no_fist_match,tsf1.294,MS-TS-F-00001-00002-00094,,,,tsf_flattened_series
,,no_fist_match,tsf1.295,MS-TS-F-00001-00002-00095,,,,tsf_flattened_series
,,no_fist_match,tsf1.296,MS-TS-F-00001-00002-00096,,,,tsf_flattened_series
,,no_fist_match,tsf1.297,MS-TS-F-00001-00002-00097,,,,tsf_flattened_series
,,no_fist_match,tsf1.298,MS-TS-F-00001-00002-00098,,,,tsf_flattened_series
,,no_fist_match,tsf1.299,MS-TS-F-00001-00002-00099,,,,tsf_flattened_series
,,no_fist_match,tsf1.2100,MS-TS-F-00001-00002-00100,,,,tsf_flattened_series
,,no_fist_match,tsf1.2101,MS-TS-F-00001-00002-00101,,,,tsf_flattened_series
,,no_fist_match,tsf1.2102,MS-TS-F-00001-00002-00102,,,,tsf_flattened_series
,,no_fist_match,tsf1.2103,MS-TS-F-00001-00002-00103,,,,tsf_flattened_series
,,no_fist_match,tsf1.2104,MS-TS-F-00001-00002-00104,,,,tsf_flattened_series
,,no_fist_match,tsf1.2105,MS-TS-F-00001-00002-00105,,,,tsf_flattened_series
,,no_fist_match,tsf1.2106,MS-TS-F-00001-00002-00106,,,,tsf_flattened_series
,,no_fist_match,tsf1.2107,MS-TS-F-00001-00002-00107,,,,tsf_flattened_series
,,no_fist_match,tsf1.2108,MS-TS-F-00001-00002-00108,,,,tsf_flattened_series
,,no_fist_match,tsf1.2109,MS-TS-F-00001-00002-00109,,,,tsf_flattened_series
,,no_fist_match,tsf1.2110,MS-TS-F-00001-00002-00110,,,,tsf_flattened_series
,,no_fist_match,tsf1.2111,MS-TS-F-00001-00002-00111,,,,tsf_flattened_series
,,no_fist_match,tsf1.2112,MS-TS-F-00001-00002-00112,,,,tsf_flattened_series
,,no_fist_match,tsf1.2113,MS-TS-F-00001-00002-00113,,,,tsf_flattened_series
,,no_fist_match,tsf1.2114,MS-TS-F-00001-00002-00114,,,,tsf_flattened_series
,,no_fist_match,tsf1.2115,MS-TS-F-00001-00002-00115,,,,tsf_flattened_series
,,no_fist_match,tsf1.2116,MS-TS-F-00001-00002-00116,,,,tsf_flattened_series
,,no_fist_match,tsf1.2117,MS-TS-F-00001-00002-00117,,,,tsf_flattened_series
,,no_fist_match,tsf1.2118,MS-TS-F-00001-00002-00118,,,,tsf_flattened_series
,,no_fist_match,tsf1.2119,MS-TS-F-00001-00002-00119,,,,tsf_flattened_series
,,no_fist_match,tsf1.2120,MS-TS-F-00001-00002-00120,,,,tsf_flattened_series
,,no_fist_match,tsf1.2121,MS-TS-F-00001-00002-00121,,,,tsf_flattened_series
,,no_fist_match,tsf1.2122,MS-TS-F-00001-00002-00122,,,,tsf_flattened_series
,,no_fist_match,tsf1.2123,MS-TS-F-00001-00002-00123,,,,tsf_flattened_series
,,no_fist_match,tsf1.2124,MS-TS-F-00001-00002-00124,,,,tsf_flattened_series
,,multi_inventory,tsf2.11,MS-TS-F-00002-00001-00001,,"5274101,5489101",,tsf_flattened_series
,,multi_inventory,tsf2.12,MS-TS-F-00002-00001-00002,,"5275101,5490101",,tsf_flattened_series
,,multi_inventory,tsf2.13,MS-TS-F-00002-00001-00003,,"5276101,5491101",,tsf_flattened_series
,,multi_inventory,tsf2.14,MS-TS-F-00002-00001-00004,,"5277101,5492101",,tsf_flattened_series
,,multi_inventory,tsf2.15,MS-TS-F-00002-00001-00005,,"5278101,5493101",,tsf_flattened_series
,,multi_inventory,tsf2.16,MS-TS-F-00002-00001-00006,,"5279101,5494101",,tsf_flattened_series
,,multi_inventory,tsf2.17,MS-TS-F-00002-00001-00007,,"5280101,5495101",,tsf_flattened_series
,,multi_inventory,tsf2.18,MS-TS-F-00002-00001-00008,,"5281101,5496101",,tsf_flattened_series
,,multi_inventory,tsf2.19,MS-TS-F-00002-00001-00009,,"5282101,5497101",,tsf_flattened_series
,,multi_inventory,tsf2.122,MS-TS-F-00002-00001-00022,,"1753099,5385101",,tsf_flattened_series
,,no_fist_match,tsf2.1100,MS-TS-F-00002-00001-00100,,,,tsf_flattened_series
,,no_fist_match,tsf2.1101,MS-TS-F-00002-00001-00101,,,,tsf_flattened_series
,,no_fist_match,tsf2.1102,MS-TS-F-00002-00001-00102,,,,tsf_flattened_series
,,no_fist_match,tsf2.1103,MS-TS-F-00002-00001-00103,,,,tsf_flattened_series
,,no_fist_match,tsf2.1104,MS-TS-F-00002-00001-00104,,,,tsf_flattened_series
,,no_fist_match,tsf2.1105,MS-TS-F-00002-00001-00105,,,,tsf_flattened_series
,,no_fist_match,tsf2.1106,MS-TS-F-00002-00001-00106,,,,tsf_flattened_series
,,no_fist_match,tsf2.1107,MS-TS-F-00002-00001-00107,,,,tsf_flattened_series
,,no_fist_match,tsf2.1108,MS-TS-F-00002-00001-00108,,,,tsf_flattened_series
,,no_fist_match,tsf2.1109,MS-TS-F-00002-00001-00109,,,,tsf_flattened_series
,,no_fist_match,tsf2.1110,MS-TS-F-00002-00001-00110,,,,tsf_flattened_series
,,no_fist_match,tsf2.1111,MS-TS-F-00002-00001-00111,,,,tsf_flattened_series
,,no_fist_match,tsf2.1112,MS-TS-F-00002-00001-00112,,,,tsf_flattened_series
,,no_fist_match,tsf2.1113,MS-TS-F-00002-00001-00113,,,,tsf_flattened_series
,,no_fist_match,tsf2.1114,MS-TS-F-00002-00001-00114,,,,tsf_flattened_series
,,no_fist_match,tsf2.1115,MS-TS-F-00002-00001-00115,,,,tsf_flattened_series
,,no_fist_match,tsf2.1116,MS-TS-F-00002-00001-00116,,,,tsf_flattened_series
,,no_fist_match,tsf2.1117,MS-TS-F-00002-00001-00117,,,,tsf_flattened_series
,,no_fist_match,tsf2.1118,MS-TS-F-00002-00001-00118,,,,tsf_flattened_series
,,no_fist_match,tsf2.1119,MS-TS-F-00002-00001-00119,,,,tsf_flattened_series
,,no_fist_match,tsf2.1120,MS-TS-F-00002-00001-00120,,,,tsf_flattened_series
,,no_fist_match,tsf2.1121,MS-TS-F-00002-00001-00121,,,,tsf_flattened_series
,,no_fist_match,tsf2.1122,MS-TS-F-00002-00001-00122,,,,tsf_flattened_series
,,no_fist_match,tsf2.1123,MS-TS-F-00002-00001-00123,,,,tsf_flattened_series
,,no_fist_match,tsf2.1124,MS-TS-F-00002-00001-00124,,,,tsf_flattened_series
,,no_fist_match,tsf2.1125,MS-TS-F-00002-00001-00125,,,,tsf_flattened_series
,,no_fist_match,tsf2.1126,MS-TS-F-00002-00001-00126,,,,tsf_flattened_series
,,no_fist_match,tsf2.1127,MS-TS-F-00002-00001-00127,,,,tsf_flattened_series
,,no_fist_match,tsf2.1128,MS-TS-F-00002-00001-00128,,,,tsf_flattened_series
,,no_fist_match,tsf2.1129,MS-TS-F-00002-00001-00129,,,,tsf_flattened_series
,,no_fist_match,tsf2.1130,MS-TS-F-00002-00001-00130,,,,tsf_flattened_series
,,no_fist_match,tsf2.1131,MS-TS-F-00002-00001-00131,,,,tsf_flattened_series
,,no_fist_match,tsf2.1132,MS-TS-F-00002-00001-00132,,,,tsf_flattened_series
,,no_fist_match,tsf2.1133,MS-TS-F-00002-00001-00133,,,,tsf_flattened_series
,,no_fist_match,tsf2.1134,MS-TS-F-00002-00001-00134,,,,tsf_flattened_series
,,no_fist_match,tsf2.1135,MS-TS-F-00002-00001-00135,,,,tsf_flattened_series
,,no_fist_match,tsf2.1136,MS-TS-F-00002-00001-00136,,,,tsf_flattened_series
,,no_fist_match,tsf2.1137,MS-TS-F-00002-00001-00137,,,,tsf_flattened_series
,,no_fist_match,tsf2.1138,MS-TS-F-00002-00001-00138,,,,tsf_flattened_series
,,no_fist_match,tsf2.1139,MS-TS-F-00002-00001-00139,,,,tsf_flattened_series
,,no_fist_match,tsf2.1140,MS-TS-F-00002-00001-00140,,,,tsf_flattened_series
,,no_fist_match,tsf2.1141,MS-TS-F-00002-00001-00141,,,,tsf_flattened_series
,,no_fist_match,tsf2.1142,MS-TS-F-00002-00001-00142,,,,tsf_flattened_series
,,no_fist_match,tsf2.1143,MS-TS-F-00002-00001-00143,,,,tsf_flattened_series
,,no_fist_match,tsf2.1144,MS-TS-F-00002-00001-00144,,,,tsf_flattened_series
,,no_fist_match,tsf2.1145,MS-TS-F-00002-00001-00145,,,,tsf_flattened_series
,,no_fist_match,tsf2.1146,MS-TS-F-00002-00001-00146,,,,tsf_flattened_series
,,no_fist_match,tsf2.1147,MS-TS-F-00002-00001-00147,,,,tsf_flattened_series
,,no_fist_match,tsf2.1148,MS-TS-F-00002-00001-00148,,,,tsf_flattened_series
,,no_fist_match,tsf2.1149,MS-TS-F-00002-00001-00149,,,,tsf_flattened_series
,,no_fist_match,tsf2.1150,MS-TS-F-00002-00001-00150,,,,tsf_flattened_series
,,no_fist_match,tsf2.1151,MS-TS-F-00002-00001-00151,,,,tsf_flattened_series
,,no_fist_match,tsf2.1152,MS-TS-F-00002-00001-00152,,,,tsf_flattened_series
,,no_fist_match,tsf2.1153,MS-TS-F-00002-00001-00153,,,,tsf_flattened_series
,,no_fist_match,tsf2.1154,MS-TS-F-00002-00001-00154,,,,tsf_flattened_series
,,no_fist_match,tsf2.1155,MS-TS-F-00002-00001-00155,,,,tsf_flattened_series
,,no_fist_match,tsf2.1156,MS-TS-F-00002-00001-00156,,,,tsf_flattened_series
,,no_fist_match,tsf2.1157,MS-TS-F-00002-00001-00157,,,,tsf_flattened_series
,,no_fist_match,tsf2.1158,MS-TS-F-00002-00001-00158,,,,tsf_flattened_series
,,no_fist_match,tsf2.1159,MS-TS-F-00002-00001-00159,,,,tsf_flattened_series
,,no_fist_match,tsf2.1160,MS-TS-F-00002-00001-00160,,,,tsf_flattened_series
,,no_fist_match,tsf2.1161,MS-TS-F-00002-00001-00161,,,,tsf_flattened_series
,,no_fist_match,tsf2.1162,MS-TS-F-00002-00001-00162,,,,tsf_flattened_series
,,no_fist_match,tsf2.1163,MS-TS-F-00002-00001-00163,,,,tsf_flattened_series
,,no_fist_match,tsf2.1164,MS-TS-F-00002-00001-00164,,,,tsf_flattened_series
,,no_fist_match,tsf2.1165,MS-TS-F-00002-00001-00165,,,,tsf_flattened_series
,,no_fist_match,tsf2.1166,MS-TS-F-00002-00001-00166,,,,tsf_flattened_series
,,no_fist_match,tsf2.1167,MS-TS-F-00002-00001-00167,,,,tsf_flattened_series
,,no_fist_match,tsf2.1168,MS-TS-F-00002-00001-00168,,,,tsf_flattened_series
,,no_fist_match,tsf2.1169,MS-TS-F-00002-00001-00169,,,,tsf_flattened_series
,,no_fist_match,tsf2.1170,MS-TS-F-00002-00001-00170,,,,tsf_flattened_series
,,no_fist_match,tsf2.1171,MS-TS-F-00002-00001-00171,,,,tsf_flattened_series
,,no_fist_match,tsf2.1172,MS-TS-F-00002-00001-00172,,,,tsf_flattened_series
,,no_fist_match,tsf2.1173,MS-TS-F-00002-00001-00173,,,,tsf_flattened_series
,,no_fist_match,tsf2.1174,MS-TS-F-00002-00001-00174,,,,tsf_flattened_series
,,no_fist_match,tsf2.1175,MS-TS-F-00002-00001-00175,,,,tsf_flattened_series
,,no_fist_match,tsf2.1176,MS-TS-F-00002-00001-00176,,,,tsf_flattened_series
,,no_fist_match,tsf2.1177,MS-TS-F-00002-00001-00177,,,,tsf_flattened_series
,,no_fist_match,tsf2.1178,MS-TS-F-00002-00001-00178,,,,tsf_flattened_series
,,no_fist_match,tsf2.1179,MS-TS-F-00002-00001-00179,,,,tsf_flattened_series
,,no_fist_match,tsf2.1180,MS-TS-F-00002-00001-00180,,,,tsf_flattened_series
,,no_fist_match,tsf2.1181,MS-TS-F-00002-00001-00181,,,,tsf_flattened_series
,,no_fist_match,tsf2.1182,MS-TS-F-00002-00001-00182,,,,tsf_flattened_series
,,no_fist_match,tsf2.1183,MS-TS-F-00002-00001-00183,,,,tsf_flattened_series
,,no_fist_match,tsf2.1184,MS-TS-F-00002-00001-00184,,,,tsf_flattened_series
,,no_fist_match,tsf2.1185,MS-TS-F-00002-00001-00185,,,,tsf_flattened_series
,,no_fist_match,tsf2.1186,MS-TS-F-00002-00001-00186,,,,tsf_flattened_series
,,no_fist_match,tsf2.1187,MS-TS-F-00002-00001-00187,,,,tsf_flattened_series
,,no_fist_match,tsf2.1188,MS-TS-F-00002-00001-00188,,,,tsf_flattened_series
,,no_fist_match,tsf2.1189,MS-TS-F-00002-00001-00189,,,,tsf_flattened_series
,,no_fist_match,tsf2.1190,MS-TS-F-00002-00001-00190,,,,tsf_flattened_series
,,no_fist_match,tsf2.1191,MS-TS-F-00002-00001-00191,,,,tsf_flattened_series
,,no_fist_match,tsf2.1192,MS-TS-F-00002-00001-00192,,,,tsf_flattened_series
,,no_fist_match,tsf2.1193,MS-TS-F-00002-00001-00193,,,,tsf_flattened_series
,,no_fist_match,tsf2.1194,MS-TS-F-00002-00001-00194,,,,tsf_flattened_series
,,no_fist_match,tsf2.1195,MS-TS-F-00002-00001-00195,,,,tsf_flattened_series
,,no_fist_match,tsf2.1196,MS-TS-F-00002-00001-00196,,,,tsf_flattened_series
,,no_fist_match,tsf2.1197,MS-TS-F-00002-00001-00197,,,,tsf_flattened_series
,,no_fist_match,tsf2.1198,MS-TS-F-00002-00001-00198,,,,tsf_flattened_series
,,no_fist_match,tsf2.1199,MS-TS-F-00002-00001-00199,,,,tsf_flattened_series
,,no_fist_match,tsf2.1200,MS-TS-F-00002-00001-00200,,,,tsf_flattened_series
,,no_fist_match,tsf2.1201,MS-TS-F-00002-00001-00201,,,,tsf_flattened_series
,,no_fist_match,tsf2.1202,MS-TS-F-00002-00001-00202,,,,tsf_flattened_series
,,no_fist_match,tsf2.1203,MS-TS-F-00002-00001-00203,,,,tsf_flattened_series
,,no_fist_match,tsf2.1204,MS-TS-F-00002-00001-00204,,,,tsf_flattened_series
,,no_fist_match,tsf2.1205,MS-TS-F-00002-00001-00205,,,,tsf_flattened_series
,,no_fist_match,tsf2.1206,MS-TS-F-00002-00001-00206,,,,tsf_flattened_series
,,no_fist_match,tsf2.1207,MS-TS-F-00002-00001-00207,,,,tsf_flattened_series
,,no_fist_match,tsf2.1208,MS-TS-F-00002-00001-00208,,,,tsf_flattened_series
,,no_fist_match,tsf2.1209,MS-TS-F-00002-00001-00209,,,,tsf_flattened_series
,,no_fist_match,tsf2.1210,MS-TS-F-00002-00001-00210,,,,tsf_flattened_series
,,no_fist_match,tsf2.1211,MS-TS-F-00002-00001-00211,,,,tsf_flattened_series
,,no_fist_match,tsf2.1212,MS-TS-F-00002-00001-00212,,,,tsf_flattened_series
,,no_fist_match,tsf2.1213,MS-TS-F-00002-00001-00213,,,,tsf_flattened_series
,,multi_inventory,tsf2.21,MS-TS-F-00002-00002-00001,,"5284101,5499101",,tsf_flattened_series
,,no_fist_match,tsf2.21a,MS-TS-F-00002-00002-00001-A,,,,tsf_flattened_series
,,multi_inventory,tsf2.22,MS-TS-F-00002-00002-00002,,"5285101,5500101",,tsf_flattened_series
,,no_fist_match,tsf2.22a,MS-TS-F-00002-00002-00002-A,,,,tsf_flattened_series
,,multi_inventory,tsf2.23,MS-TS-F-00002-00002-00003,,"5286101,5501101",,tsf_flattened_series
,,multi_inventory,tsf2.24,MS-TS-F-00002-00002-00004,,"5287101,5502101",,tsf_flattened_series
,,multi_inventory,tsf2.25,MS-TS-F-00002-00002-00005,,"5288101,5503101",,tsf_flattened_series
,,multi_inventory,tsf2.26,MS-TS-F-00002-00002-00006,,"5289101,5504101",,tsf_flattened_series
,,multi_inventory,tsf2.27,MS-TS-F-00002-00002-00007,,"5290101,5505101",,tsf_flattened_series
,,multi_inventory,tsf2.28,MS-TS-F-00002-00002-00008,,"5291101,5506101",,tsf_flattened_series
,,multi_inventory,tsf2.29,MS-TS-F-00002-00002-00009,,"5292101,5507101",,tsf_flattened_series
,,no_fist_match,tsf2.214,MS-TS-F-00002-00002-00014,,,,tsf_flattened_series
,,no_fist_match,tsf2.215,MS-TS-F-00002-00002-00015,,,,tsf_flattened_series
,,no_fist_match,tsf2.216,MS-TS-F-00002-00002-00016,,,,tsf_flattened_series
,,no_fist_match,tsf2.217,MS-TS-F-00002-00002-00017,,,,tsf_flattened_series
,,no_fist_match,tsf2.218,MS-TS-F-00002-00002-00018,,,,tsf_flattened_series
,,no_fist_match,tsf2.219,MS-TS-F-00002-00002-00019,,,,tsf_flattened_series
,,no_fist_match,tsf2.220,MS-TS-F-00002-00002-00020,,,,tsf_flattened_series
,,no_fist_match,tsf2.221,MS-TS-F-00002-00002-00021,,,,tsf_flattened_series
